timestamp,mV
2025-05-09 12:09:00,0.8819714875603583
2025-05-09 12:15:00,0.8819714875603583
2025-05-09 12:22:00,0.8943657337095816
2025-05-09 12:28:00,0.9457091168586576
2025-05-09 12:35:00,0.8819714875603583
2025-05-09 12:41:00,0.8458098281751337
2025-05-09 12:47:00,0.8576958985908941
2025-05-09 12:54:00,0.8697490026177834
2025-05-09 13:00:00,0.8819714875603583
2025-05-09 13:07:00,0.8458098281751337
2025-05-09 13:13:00,0.8111308307896873
2025-05-09 13:20:00,0.8458098281751337
2025-05-09 13:26:00,0.9326033468832199
2025-05-09 13:33:00,0.9326033468832199
2025-05-09 13:39:00,0.8697490026177834
2025-05-09 13:45:00,0.8340884765952224
2025-05-09 13:52:00,0.8458098281751337
2025-05-09 13:58:00,0.8819714875603583
2025-05-09 14:05:00,0.8819714875603583
2025-05-09 14:11:00,0.8697490026177834
2025-05-09 14:18:00,0.8819714875603583
2025-05-09 14:24:00,0.8943657337095816
2025-05-09 14:31:00,0.9457091168586576
2025-05-09 14:37:00,0.8943657337095816
2025-05-09 14:43:00,0.8819714875603583
2025-05-09 14:50:00,0.9069341548063794
2025-05-09 14:56:00,0.9724757667205168
2025-05-09 15:03:00,0.9457091168586576
2025-05-09 15:09:00,0.9196791985117059
2025-05-09 15:16:00,0.9326033468832199
2025-05-09 15:22:00,0.9724757667205168
2025-05-09 15:28:00,1.0873356727196561
2025-05-09 15:35:00,1.1026158786725693
2025-05-09 15:41:00,1.1497569953977356
2025-05-09 15:48:00,1.2501717960549277
2025-05-09 15:54:00,1.2328467394420661
2025-05-09 16:01:00,1.2501717960549277
2025-05-09 16:07:00,1.2855557319139026
2025-05-09 16:14:00,1.321941148466029
2025-05-09 16:20:00,1.4575933009692958
2025-05-09 16:26:00,1.4373937679631046
2025-05-09 16:33:00,1.378459273398768
2025-05-09 16:39:00,1.4373937679631046
2025-05-09 16:46:00,1.5629295196512039
2025-05-09 16:52:00,1.5629295196512039
2025-05-09 16:59:00,1.6297508346206444
2025-05-09 17:05:00,1.8478497974222912
2025-05-09 17:12:00,1.926852562279741
2025-05-09 17:18:00,2.154434690031884
2025-05-09 17:24:00,2.215412212581184
2025-05-09 17:31:00,2.4088967285183034
